benchmark,type,key,value
gemm,minimize-regs,clb,9990
gemm,minimize-regs,cell_lut1,1
gemm,minimize-regs,cell_lut2,90
gemm,minimize-regs,cell_lut3,270
gemm,minimize-regs,cell_lut4,113
gemm,minimize-regs,cell_lut5,109
gemm,minimize-regs,cell_lut6,2186
gemm,minimize-regs,cell_fdre,6589
3mm,minimize-regs,lut,663
3mm,minimize-regs,dsp,9
3mm,minimize-regs,meet_timing,1
3mm,minimize-regs,registers,75
3mm,minimize-regs,muxes,125
3mm,minimize-regs,clb_registers,373
3mm,minimize-regs,carry8,18
3mm,minimize-regs,f7_muxes,0
3mm,minimize-regs,f8_muxes,0
3mm,minimize-regs,f9_muxes,0
3mm,minimize-regs,clb,1054
3mm,minimize-regs,cell_lut1,1
3mm,minimize-regs,cell_lut2,410
3mm,minimize-regs,cell_lut3,308
3mm,minimize-regs,cell_lut4,28
3mm,minimize-regs,cell_lut5,96
3mm,minimize-regs,cell_lut6,181
3mm,minimize-regs,cell_fdre,373
atax,minimize-regs,lut,1348
atax,minimize-regs,dsp,6
atax,minimize-regs,meet_timing,1
atax,minimize-regs,registers,151
atax,minimize-regs,muxes,207
atax,minimize-regs,clb_registers,2411
atax,minimize-regs,carry8,12
atax,minimize-regs,f7_muxes,256
atax,minimize-regs,f8_muxes,128
atax,minimize-regs,f9_muxes,0
atax,minimize-regs,clb,4155
atax,minimize-regs,cell_lut1,2
atax,minimize-regs,cell_lut2,275
atax,minimize-regs,cell_lut3,158
atax,minimize-regs,cell_lut4,136
atax,minimize-regs,cell_lut5,98
atax,minimize-regs,cell_lut6,889
atax,minimize-regs,cell_fdre,2411
gramschmidt,minimize-regs,lut,4894
gramschmidt,minimize-regs,dsp,9
gramschmidt,minimize-regs,meet_timing,1
gramschmidt,minimize-regs,registers,503
gramschmidt,minimize-regs,muxes,630
gramschmidt,minimize-regs,clb_registers,11679
gramschmidt,minimize-regs,carry8,29
gramschmidt,minimize-regs,f7_muxes,896
gramschmidt,minimize-regs,f8_muxes,32
gramschmidt,minimize-regs,f9_muxes,0
gramschmidt,minimize-regs,clb,17530
gramschmidt,minimize-regs,cell_lut1,12
gramschmidt,minimize-regs,cell_lut2,358
gramschmidt,minimize-regs,cell_lut3,228
gramschmidt,minimize-regs,cell_lut4,324
gramschmidt,minimize-regs,cell_lut5,266
gramschmidt,minimize-regs,cell_lut6,4040
gramschmidt,minimize-regs,cell_fdre,11677
symm,minimize-regs,lut,661
symm,minimize-regs,dsp,21
symm,minimize-regs,meet_timing,1
symm,minimize-regs,registers,105
symm,minimize-regs,muxes,105
symm,minimize-regs,clb_registers,828
symm,minimize-regs,carry8,30
symm,minimize-regs,f7_muxes,0
symm,minimize-regs,f8_muxes,0
symm,minimize-regs,f9_muxes,0
symm,minimize-regs,clb,1519
symm,minimize-regs,cell_lut1,3
symm,minimize-regs,cell_lut2,321
symm,minimize-regs,cell_lut3,406
symm,minimize-regs,cell_lut4,130
symm,minimize-regs,cell_lut5,30
symm,minimize-regs,cell_lut6,127
symm,minimize-regs,cell_fdre,828
trisolv,minimize-regs,lut,373
trisolv,minimize-regs,dsp,3
trisolv,minimize-regs,meet_timing,1
trisolv,minimize-regs,registers,40
trisolv,minimize-regs,muxes,70
trisolv,minimize-regs,clb_registers,405
trisolv,minimize-regs,carry8,10
trisolv,minimize-regs,f7_muxes,0
trisolv,minimize-regs,f8_muxes,0
trisolv,minimize-regs,f9_muxes,0
trisolv,minimize-regs,clb,788
trisolv,minimize-regs,cell_lut1,4
trisolv,minimize-regs,cell_lut2,80
trisolv,minimize-regs,cell_lut3,75
trisolv,minimize-regs,cell_lut4,98
trisolv,minimize-regs,cell_lut5,88
trisolv,minimize-regs,cell_lut6,106
trisolv,minimize-regs,cell_fdre,404
trmm,minimize-regs,lut,344
trmm,minimize-regs,dsp,6
trmm,minimize-regs,meet_timing,1
trmm,minimize-regs,registers,46
trmm,minimize-regs,muxes,61
trmm,minimize-regs,clb_registers,303
trmm,minimize-regs,carry8,8
trmm,minimize-regs,f7_muxes,0
trmm,minimize-regs,f8_muxes,0
trmm,minimize-regs,f9_muxes,0
trmm,minimize-regs,clb,655
trmm,minimize-regs,cell_lut1,3
trmm,minimize-regs,cell_lut2,87
trmm,minimize-regs,cell_lut3,111
trmm,minimize-regs,cell_lut4,113
trmm,minimize-regs,cell_lut5,27
trmm,minimize-regs,cell_lut6,104
trmm,minimize-regs,cell_fdre,303
doitgen,minimize-regs,lut,330
doitgen,minimize-regs,dsp,3
doitgen,minimize-regs,meet_timing,1
doitgen,minimize-regs,registers,43
doitgen,minimize-regs,muxes,68
doitgen,minimize-regs,clb_registers,192
doitgen,minimize-regs,carry8,6
doitgen,minimize-regs,f7_muxes,0
doitgen,minimize-regs,f8_muxes,0
doitgen,minimize-regs,f9_muxes,0
doitgen,minimize-regs,clb,528
doitgen,minimize-regs,cell_lut1,2
doitgen,minimize-regs,cell_lut2,68
doitgen,minimize-regs,cell_lut3,22
doitgen,minimize-regs,cell_lut4,25
doitgen,minimize-regs,cell_lut5,89
doitgen,minimize-regs,cell_lut6,178
doitgen,minimize-regs,cell_fdre,192
durbin,minimize-regs,lut,963
durbin,minimize-regs,dsp,12
durbin,minimize-regs,meet_timing,1
durbin,minimize-regs,registers,101
durbin,minimize-regs,muxes,134
durbin,minimize-regs,clb_registers,784
durbin,minimize-regs,carry8,42
durbin,minimize-regs,f7_muxes,0
durbin,minimize-regs,f8_muxes,0
durbin,minimize-regs,f9_muxes,0
durbin,minimize-regs,clb,1789
durbin,minimize-regs,cell_lut1,5
durbin,minimize-regs,cell_lut2,321
durbin,minimize-regs,cell_lut3,149
durbin,minimize-regs,cell_lut4,183
durbin,minimize-regs,cell_lut5,155
durbin,minimize-regs,cell_lut6,355
durbin,minimize-regs,cell_fdre,783
cholesky,minimize-regs,lut,599
cholesky,minimize-regs,dsp,6
cholesky,minimize-regs,meet_timing,1
cholesky,minimize-regs,registers,73
cholesky,minimize-regs,muxes,111
cholesky,minimize-regs,clb_registers,632
cholesky,minimize-regs,carry8,25
cholesky,minimize-regs,f7_muxes,0
cholesky,minimize-regs,f8_muxes,0
cholesky,minimize-regs,f9_muxes,0
cholesky,minimize-regs,clb,1256
cholesky,minimize-regs,cell_lut1,9
cholesky,minimize-regs,cell_lut2,195
cholesky,minimize-regs,cell_lut3,183
cholesky,minimize-regs,cell_lut4,121
cholesky,minimize-regs,cell_lut5,55
cholesky,minimize-regs,cell_lut6,215
cholesky,minimize-regs,cell_fdre,630
syrk,minimize-regs,lut,1580
syrk,minimize-regs,dsp,9
syrk,minimize-regs,meet_timing,1
syrk,minimize-regs,registers,172
syrk,minimize-regs,muxes,220
syrk,minimize-regs,clb_registers,3475
syrk,minimize-regs,carry8,10
syrk,minimize-regs,f7_muxes,320
syrk,minimize-regs,f8_muxes,0
syrk,minimize-regs,f9_muxes,0
syrk,minimize-regs,clb,5385
syrk,minimize-regs,cell_lut1,5
syrk,minimize-regs,cell_lut2,88
syrk,minimize-regs,cell_lut3,57
syrk,minimize-regs,cell_lut4,109
syrk,minimize-regs,cell_lut5,91
syrk,minimize-regs,cell_lut6,1331
syrk,minimize-regs,cell_fdre,3475
2mm,minimize-regs,lut,4280
2mm,minimize-regs,dsp,12
2mm,minimize-regs,meet_timing,1
2mm,minimize-regs,registers,431
2mm,minimize-regs,muxes,576
2mm,minimize-regs,clb_registers,10748
2mm,minimize-regs,carry8,16
2mm,minimize-regs,f7_muxes,1088
2mm,minimize-regs,f8_muxes,256
2mm,minimize-regs,f9_muxes,0
2mm,minimize-regs,clb,16388
2mm,minimize-regs,cell_lut1,12
2mm,minimize-regs,cell_lut2,336
2mm,minimize-regs,cell_lut3,442
2mm,minimize-regs,cell_lut4,153
2mm,minimize-regs,cell_lut5,162
2mm,minimize-regs,cell_lut6,3596
2mm,minimize-regs,cell_fdre,10748
mvt,minimize-regs,lut,1380
mvt,minimize-regs,dsp,6
mvt,minimize-regs,meet_timing,1
mvt,minimize-regs,registers,157
mvt,minimize-regs,muxes,224
mvt,minimize-regs,clb_registers,2385
mvt,minimize-regs,carry8,12
mvt,minimize-regs,f7_muxes,256
mvt,minimize-regs,f8_muxes,0
mvt,minimize-regs,f9_muxes,0
mvt,minimize-regs,clb,4033
mvt,minimize-regs,cell_lut1,3
mvt,minimize-regs,cell_lut2,257
mvt,minimize-regs,cell_lut3,214
mvt,minimize-regs,cell_lut4,55
mvt,minimize-regs,cell_lut5,132
mvt,minimize-regs,cell_lut6,904
mvt,minimize-regs,cell_fdre,2385
lu,minimize-regs,lut,529
lu,minimize-regs,dsp,6
lu,minimize-regs,meet_timing,1
lu,minimize-regs,registers,67
lu,minimize-regs,muxes,103
lu,minimize-regs,clb_registers,545
lu,minimize-regs,carry8,20
lu,minimize-regs,f7_muxes,0
lu,minimize-regs,f8_muxes,0
lu,minimize-regs,f9_muxes,0
lu,minimize-regs,clb,1094
lu,minimize-regs,cell_lut1,5
lu,minimize-regs,cell_lut2,194
lu,minimize-regs,cell_lut3,108
lu,minimize-regs,cell_lut4,144
lu,minimize-regs,cell_lut5,113
lu,minimize-regs,cell_lut6,151
lu,minimize-regs,cell_fdre,544
bicg,minimize-regs,lut,319
bicg,minimize-regs,dsp,6
bicg,minimize-regs,meet_timing,1
bicg,minimize-regs,registers,54
bicg,minimize-regs,muxes,72
bicg,minimize-regs,clb_registers,364
bicg,minimize-regs,carry8,12
bicg,minimize-regs,f7_muxes,0
bicg,minimize-regs,f8_muxes,0
bicg,minimize-regs,f9_muxes,0
bicg,minimize-regs,clb,695
bicg,minimize-regs,cell_lut1,-1
bicg,minimize-regs,cell_lut2,180
bicg,minimize-regs,cell_lut3,137
bicg,minimize-regs,cell_lut4,10
bicg,minimize-regs,cell_lut5,27
bicg,minimize-regs,cell_lut6,117
bicg,minimize-regs,cell_fdre,364
